name,price,rating,url,description
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDI...,"₹52,990",3.6,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-pro-4-graphics-nvidia-geforce-rtx-2050-fa506nf-hn578w-laptop/p/itm10514ecd2a794?pid=COMH3BGBNJYFUAMQ&lid=LSTCOMH3BGBNJYFUAMQOWXSMQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_113&otracker=search&fm=organic&iid=aa66341a-717b-4dcf-86d8-1ac89bd455df.COMH3BGBNJYFUAMQ.SEARCH&ppt=None&ppn=None&ssid=mfplg4h8e80000001746639177304&qH=c06ea84a1e3dc3c6,No description available
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home...","₹59,990",4.2,https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8JTULYV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_114&otracker=search&fm=organic&iid=aa66341a-717b-4dcf-86d8-1ac89bd455df.COMGTQXEPE3ZKHN8.SEARCH&ppt=None&ppn=None&ssid=mfplg4h8e80000001746639177304&qH=c06ea84a1e3dc3c6,No description available
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"₹82,990",4.6,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-fa507nur-lp082w-laptop/p/itmc6ca6f861b082?pid=COMH2XBQSRKDXZMC&lid=LSTCOMH2XBQSRKDXZMCIHNGPM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_115&otracker=search&fm=organic&iid=aa66341a-717b-4dcf-86d8-1ac89bd455df.COMH2XBQSRKDXZMC.SEARCH&ppt=None&ppn=None&ssid=mfplg4h8e80000001746639177304&qH=c06ea84a1e3dc3c6,No description available
HP 250R G9 Intel Core i3 13th Gen i3-1315U up to 4.5 GHz with Intel Turbo Boost - (16 GB/512 GB SSD/Wi...,"₹33,490",4.1,https://www.flipkart.com/hp-250r-g9-intel-core-i3-13th-gen-i3-1315u-up-4-5-ghz-turbo-boost-16-gb-512-gb-ssd-windows-11-pro-business-laptop/p/itmff5abac6385ed?pid=COMH7GHCHSPNZVE3&lid=LSTCOMH7GHCHSPNZVE31CPMA4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_116&otracker=search&fm=organic&iid=aa66341a-717b-4dcf-86d8-1ac89bd455df.COMH7GHCHSPNZVE3.SEARCH&ppt=None&ppn=None&ssid=mfplg4h8e80000001746639177304&qH=c06ea84a1e3dc3c6,No description available
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,"₹17,490",4.1,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_117&otracker=search&fm=organic&iid=en_h7F6KCOe2JwSJHzwJKieBsCfmbMNc6WQ-qk-CjGV1-YzrA4LPeraGg26Je0CcbhCB9NaIFGsNQ_Q0qXBPZaXnQ%3D%3D&ppt=None&ppn=None&ssid=mfplg4h8e80000001746639177304&qH=c06ea84a1e3dc3c6,No description available
Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH...,"₹63,990",4.4,https://www.flipkart.com/lenovo-yoga-slim-6-wuxga-oled-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-14irh8-thin-light-laptop/p/itm4914c3143a9a5?pid=COMGSVFETYUGZUHR&lid=LSTCOMGSVFETYUGZUHRTFCRLG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_118&otracker=search&fm=organic&iid=en_h7F6KCOe2JwSJHzwJKieBsCfmbMNc6WQ-qk-CjGV1-bKnb-IQU_fXXeAHOPH7SgPnIQi8UBQBLMku7yaiPFEj6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=mfplg4h8e80000001746639177304&qH=c06ea84a1e3dc3c6,No description available
Lenovo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Lap...,"₹46,990",4.1,https://www.flipkart.com/lenovo-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-v15-g3-iap-thin-light-laptop/p/itm930d2b10f8362?pid=COMGTVXCHXKNHYY2&lid=LSTCOMGTVXCHXKNHYY2JUKW7Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_119&otracker=search&fm=organic&iid=aa66341a-717b-4dcf-86d8-1ac89bd455df.COMGTVXCHXKNHYY2.SEARCH&ppt=None&ppn=None&ssid=mfplg4h8e80000001746639177304&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Flex 5 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 ...,"₹74,990",4.3,https://www.flipkart.com/lenovo-ideapad-flex-5-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-14iru8-2-1-laptop/p/itmd4a374447028a?pid=COMGRU9ZRTYBGZ6F&lid=LSTCOMGRU9ZRTYBGZ6FTXLNZ8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_120&otracker=search&fm=organic&iid=aa66341a-717b-4dcf-86d8-1ac89bd455df.COMGRU9ZRTYBGZ6F.SEARCH&ppt=None&ppn=None&ssid=mfplg4h8e80000001746639177304&qH=c06ea84a1e3dc3c6,No description available
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹16,490",3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_121&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0KaojxpMQg4H7AK1ZWEJuSkeN5rPUpK5VwZz-nty29m9Q%3D%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,"₹44,990",4.3,https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_122&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0KcFWHcAuOCPFLFdypwxDmcrWx4wLr3tmfyEUhKLVd5DQ%3D%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...,"₹39,990",4.4,https://www.flipkart.com/msi-modern-14-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-c7m-062in-thin-light-laptop/p/itm8820edd8b6c55?pid=COMGMV6VNCJ7TTYV&lid=LSTCOMGMV6VNCJ7TTYVJYI44H&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_123&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMGMV6VNCJ7TTYV.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,"₹13,990",4.2,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-64-gb-emmc-storage-prime-os-thin-light-laptop/p/itmfd3a315fce1d5?pid=COMGH2NKYVZCVXAW&lid=LSTCOMGH2NKYVZCVXAWPTSLLM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_124&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMGH2NKYVZCVXAW.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
HP Victus AI AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹58,990",4.1,https://www.flipkart.com/hp-victus-ai-amd-ryzen-5-hexa-core-8645hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fb3003ax-gaming-laptop/p/itme1af8ffef0502?pid=COMH8XZFKQRGWMWT&lid=LSTCOMH8XZFKQRGWMWTNDYQSA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_125&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMH8XZFKQRGWMWT.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Th...,"₹36,990",4.2,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2325ws-thin-light-laptop/p/itm35fb3f9516635?pid=COMH9499CDEZTNHX&lid=LSTCOMH9499CDEZTNHXLD7KLF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_126&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMH9499CDEZTNHX.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
DELL 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹31,990",4.2,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5d692e615c97e?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFMJYD9JY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_127&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0IfWgv9SjIQCzdE-kdgpjJQ0Kvp3hs_eE8W0a70LhcCjfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹50,990",4.3,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_128&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0LpnDaNGnO-pxCJ57P8GPfN26Lae-NIeEdNlfCSQX0_a_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-...,"₹69,990",4.3,https://www.flipkart.com/acer-swift-go-14-touchscreen-ai-pc-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-sfg14-73t-58pz-thin-light-laptop/p/itm174fc1bfd505f?pid=COMGZH2UKZZXYGSA&lid=LSTCOMGZH2UKZZXYGSAF4SIUU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_129&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMGZH2UKZZXYGSA.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹59,990",4.4,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa506nc-hn083w-laptop/p/itm10514ecd2a794?pid=COMHFK2T3KCHKAFU&lid=LSTCOMHFK2T3KCHKAFUOEIOAP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_130&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMHFK2T3KCHKAFU.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,"₹1,14,990",4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_131&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0I4v7giANJmqfy0LGWfSC6SIgJpbWHzzwY6Hu_a5qO8YPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
DELL 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹31,990",4.3,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_132&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0JSfo7-6UxTfYqqDGN3nLNM7FdhDoBauS95qbJqyVbJtPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,"₹15,990",3.8,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1500cka-nj0393/p/itmc1d20ec9ce589?pid=COMGSHM3XESWZ6AT&lid=LSTCOMGSHM3XESWZ6ATVEMMNA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_133&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMGSHM3XESWZ6AT.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"₹89,690",4.5,https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7435hs-24-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ3ZSHR7J5F&lid=LSTCOMHFYZ3ZSHR7J5FVLRZ5E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_134&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMHFYZ3ZSHR7J5F.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Lenovo V 14 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Ligh...,"₹31,750",4.8,https://www.flipkart.com/lenovo-v-14-2025-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm554dab0c2ff84?pid=COMH9ZJDHCW3B6NN&lid=LSTCOMH9ZJDHCW3B6NNU9PO1P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_135&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMH9ZJDHCW3B6NN.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Acer Aspire Lite Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) AL15-53 Notebook,"₹32,990",4.1,https://www.flipkart.com/acer-aspire-lite-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-al15-53-notebook/p/itm1bc0bcb4598e7?pid=COMH5WHPWD7GUWGT&lid=LSTCOMH5WHPWD7GUWGTDLXKRU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_136&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMH5WHPWD7GUWGT.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim ...,"₹48,833",4.4,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm9c941ce3b0545?pid=COMH8VHGGJ9U4PCH&lid=LSTCOMH8VHGGJ9U4PCHUYSG5O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_137&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0J2_IfiYHV5rfWZ5V0Yjh4ajhVzbrxoN4rhahdPoAofXPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,"₹46,190",4.3,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_138&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0IiyqQUJvzjfsqQfXdnBLRKFELIjrOfsWQ9CFsQAKMb7g%3D%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,"₹28,990",4.2,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CGTPNVJW9&lid=LSTCOMH4B6CGTPNVJW9JOF4ZC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_139&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMH4B6CGTPNVJW9.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Infinix Y3 Max Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,"₹39,990",4.3,https://www.flipkart.com/infinix-y3-max-series-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itm0d3ada4211d32?pid=COMH34U36EU7HZGG&lid=LSTCOMH34U36EU7HZGGPR0IFM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_140&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMH34U36EU7HZGG.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,"₹17,490",4.1,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_141&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0J6AfvXXKN0WsV_mIsDvnwoB9NaIFGsNQ_Q0qXBPZaXnQ%3D%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH...,"₹63,990",4.4,https://www.flipkart.com/lenovo-yoga-slim-6-wuxga-oled-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-14irh8-thin-light-laptop/p/itm4914c3143a9a5?pid=COMGSVFETYUGZUHR&lid=LSTCOMGSVFETYUGZUHRTFCRLG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_142&otracker=search&fm=organic&iid=en_7ICAE27-3d2cT3KwLfaFKdwOowABnXj0dh9nReeuw0KPa-WD0jHhmVv4OL5Y75yhnIQi8UBQBLMku7yaiPFEj6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5542WS ...,"₹41,990",4.2,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj5542ws-thin-light-laptop/p/itm135fd376d1e3a?pid=COMH8VXVXPVQTHHR&lid=LSTCOMH8VXVXPVQTHHRLOHMPN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_143&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMH8VXVXPVQTHHR.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,"₹50,990",4,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-7-octa-core-5700u-16-gb-1-tb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMHY74JXWVWVKFV&lid=LSTCOMHY74JXWVWVKFV55YO7E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_144&otracker=search&fm=organic&iid=df43de92-0ae2-4c3a-a584-91614d20032d.COMHY74JXWVWVKFV.SEARCH&ppt=None&ppn=None&ssid=bqcyyw2qts0000001746639219667&qH=c06ea84a1e3dc3c6,No description available
ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/512 GB S...,"₹54,990",N/A,https://www.flipkart.com/asus-vivobook-16-2025-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-x1605va-mb1627ws-thin-light-laptop/p/itmb2fe39ab9e4a1?pid=COMH9SJ9CF9DSGXF&lid=LSTCOMH9SJ9CF9DSGXF8IEPGJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_145&otracker=search&fm=organic&iid=f97e6f84-cd28-45eb-b5df-ab001ac337bc.COMH9SJ9CF9DSGXF.SEARCH&ppt=None&ppn=None&ssid=9viws2qff40000001746639262831&qH=c06ea84a1e3dc3c6,No description available
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹65,900",3.7,https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15iax9-gaming-laptop/p/itme3e94a3f73f71?pid=COMH2GVVSDNEMK33&lid=LSTCOMH2GVVSDNEMK33HVYPKY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_146&otracker=search&fm=organic&iid=f97e6f84-cd28-45eb-b5df-ab001ac337bc.COMH2GVVSDNEMK33.SEARCH&ppt=None&ppn=None&ssid=9viws2qff40000001746639262831&qH=c06ea84a1e3dc3c6,No description available
